905,범위의 경제,11756,-39,-58,415,320,130,213,81,-44
906,법화,4531,-144,-131,-117,-118,-80,-13,19,-69
907,베블런효과,17,2,-2,0,2,2,-2,6,1
908,베이지북,142,-5,-10,6,6,9,-10,6,-11
909,베이징 컨센서스,49,-1,-2,-3,-1,3,-3,3,-3
910,변동환율제도,13,-1,1,-1,-1,0,-1,0,0
911,보복관세,1357,-41,-88,-103,-96,-56,-60,-72,-68
912,보상적 임금격차,0,0,0,0,0,0,0,0,0
913,보이지 않는 손,794,7,62,74,11,29,-20,3,30
914,보호무역주의,3498,-26,-214,-204,-169,-84,-85,-109,-174
915,복수통화바스켓제도,2,0,0,0,0,1,0,0,0
916,본원통화,61,-2,-2,-2,6,2,3,2,0
917,부의 효과,30108,-224,-59,686,436,269,618,934,352
918,부존 효과,98,-3,-1,-6,5,-2,-1,-6,-6
919,부채 디플레이션,436,0,-29,-13,-3,0,-11,-24,-21
920,북미 자유 무역 협정,929,-3,-62,-63,-66,-41,-35,-29,-36
921,분수 효과,1051,-19,-10,-21,-3,-19,-30,-30,8
922,불규칙 보행 가설,0,1,0,0,0,0,0,0,0
923,불태화 정책,0,0,0,0,0,0,0,0,0
924,불황형 흑자,167,6,-6,-12,-9,8,0,11,-2
925,브래킷 크리프,0,0,0,0,0,0,0,0,0
926,브렉시트,9975,-378,-579,-650,-648,-593,-556,-526,-558
927,브리튼우즈체제,0,0,0,0,0,0,0,0,0
928,브릭스,895,-9,-29,-33,-10,14,27,1,16
929,블랙스완,200,65,37,45,6,6,-4,-1,-5
930,비가치재,0,0,0,0,0,0,0,0,0
931,비경제 활동 인구,677,11,-28,-29,67,112,57,7,33
932,비교우위,1173,-12,-49,-41,-30,15,-1,-8,-17
933,비용 극소화 문제,12,0,0,-1,-1,-1,-1,0,-1
934,비용 인상 인플레이션,106,3,-8,-6,1,2,-2,-3,0
935,비용질병,12,0,2,0,1,0,-1,1,0
936,비용편익분석,267,-9,-6,-16,-8,-4,8,10,-16
937,빅맥지수,35,-2,-2,-2,-1,-2,-1,-1,-1
938,빚의 함정,15,0,-1,-1,-1,-1,-1,-1,2
939,사업소득 ,1401,-8,46,-17,24,4,-44,-10,83
940,사적재,14,0,1,-1,-1,-1,0,-1,1
941,사회 보장 제도,11301,-65,-325,-215,-167,-68,251,4,-220
942,사회적 잉여,183,9,-11,17,25,0,9,-6,-4
943,사회적할인율,1,0,0,0,0,0,0,0,0
944,산업자본주의,34,-1,0,-3,-3,1,-1,3,-3
945,산업조직론,10,0,2,0,-1,-1,-1,-1,-1
946,산업피해구제수준,1,0,0,0,0,0,0,0,0
947,상계관세,413,-16,-9,4,-24,-26,-15,-7,-15
948,상대적 빈곤율,188,47,-13,-15,-9,-13,-8,-15,-1
949,생산용량제한,0,0,0,0,0,0,0,0,0
950,생산자물가지수,653,-15,-24,-17,0,-3,4,2,11
951,생산자잉여,13,-1,-1,-1,-1,-1,0,1,-1
952,생애 주기,5287,15,-110,-189,-190,-124,-64,11,-65
953,생활물가지수,323,-14,0,4,-5,-1,6,2,5
954,서브프라임모기지론,7,-1,-1,2,-1,-1,-1,0,0
955,서비스거래에 관한 일반협정,0,0,0,0,0,0,0,0,0
956,석유수출국기구,1026,-18,10,270,422,-35,-2,-75,-96
957,선별,17349,1147,7026,9074,2743,3408,2005,669,3058
958,선점효과,490,3,-4,-13,-12,-17,-6,-13,-5
959,선형요금,9,-1,-1,-1,-1,-1,-1,0,0
960,세계경제전망,719,28,-32,-6,56,3,55,-34,-42
961,세계경제포럼,1856,366,-105,-118,-91,-74,-94,-116,-76
962,세계무역기구,8401,-486,-470,-512,-432,-285,-41,-134,-258
963,세계박람회,573,-3,-27,-19,-8,-19,-12,-11,-20
964,세계은행,2666,26,-21,91,11,-100,38,-59,-117
965,세계은행그룹,55,-5,-2,12,0,-3,-5,-3,-4
966,세계지적소유권기구,0,0,0,0,0,0,0,0,0
967,세금해방일,4,0,0,0,0,0,0,0,0
968,셀로판 오류,0,0,0,0,0,0,0,0,0
969,소득 양극화,3757,-85,-155,-161,-102,-1,-54,6,-65
970,소득 주도 성장,10864,-325,-544,-497,95,-441,-418,-347,-494
971,소득배율,30,0,1,-1,-2,-1,-2,0,-1
972,소득수지,364,-3,1,-13,-12,12,24,-1,-8
973,소버린리스크,0,0,0,0,0,0,0,0,0
974,소비세,4529,-145,17,257,136,25,53,61,-16
975,소비의 비가역성,1,1,0,0,1,0,0,0,1
976,소비자 잉여,165,-6,-5,-2,2,-7,2,1,-6
977,소비자물가지수,1856,-67,-58,-16,-24,7,-17,-11,-20
978,소프트 패치,310,17,-2,-2,-15,-7,-14,-1,-11
979,수량할인,30,-1,-2,-1,-1,-2,2,1,9
980,수요 견인 인플레이션,22,1,-1,0,0,2,0,6,2
981,수요의 가격탄력성,8,-1,0,0,0,-1,0,-1,1
982,수요의 교차 가격탄력성,1,0,0,0,0,0,0,0,0
983,수요의 법칙,10,-1,2,-1,0,-1,3,1,-1
984,수익비용대응의 원칙,0,0,0,0,0,0,0,0,0
985,수입대체,676,-19,-14,-31,-23,-18,-16,-24,-35
986,수입쿼터,104,-6,-6,-8,-6,-7,-5,-4,-4
987,수출입물가지수,267,-15,-9,-5,-2,-5,-7,-9,-5
988,수출입은행,3670,-80,54,112,464,114,18,-86,-70
989,수출자율규제,4,1,0,0,0,0,0,0,0
990,수평규제,5,1,0,0,0,1,0,0,0
991,수평합병,0,0,0,0,0,0,0,0,0
992,순채권국,13,-1,-1,0,1,0,-1,1,0
993,슈바베지수,1,0,0,0,0,0,0,0,0
994,슈타켈버그 모형,0,0,0,0,0,0,0,0,0
995,슈퍼301조,36,0,-3,-3,-1,-2,0,6,0
996,스무딩 오퍼레이션,18,-2,5,5,-1,-2,-2,-2,-2
997,스시지수,0,0,0,0,0,0,0,0,0
998,스왑 스프레드,8,2,-1,6,0,1,0,-1,-1
999,스왑,502,1,-5,99,30,-17,4,-8,-14
1000,스위트 스폿,50,-2,1,0,-4,7,-1,1,-3
1001,스태그 디플레이션,21,-2,-2,-1,0,2,-1,0,-1
1002,스태그플레이션,116,-7,-1,-3,-5,-1,7,6,-5
1003,스튜피드,63,-5,-5,-4,-4,-2,-4,-4,-3
1004,스파게티볼 효과,2,0,0,0,0,0,0,0,0
1005,스펙시트,0,3,0,0,0,0,0,0,0
1006,승수효과,172,-11,-11,15,15,16,16,-2,-5
1007,승자의재앙,1,0,0,0,0,0,0,0,0
1008,시장 평균 환율 제도,379,-8,-21,58,-10,-15,2,-9,11
1009,시장경제지위,11,-1,-1,-1,-1,-1,-1,0,-1
1010,시장실패,317,-2,-3,0,-7,-9,-2,5,11
1011,시장접근,147,0,-9,-12,2,-2,-8,-8,-5
1012,시장지배력,653,-28,-11,-11,14,16,10,-19,12
1013,시장지배적지위 남용행위,63,8,-4,-4,-1,-4,-3,-2,-2
1014,시장청산,6,2,-1,0,-1,-1,1,-1,-1
1015,시장획정,150,3,-8,-12,2,13,-7,-12,-6
1016,시코노믹스,3,0,0,0,0,1,0,0,0
1017,신경제,1847,-28,-54,-94,7,-61,-19,-24,-82
1018,신기후체제,186,-7,-4,-6,-6,-13,-3,7,-4
1019,신뉴딜정책,1,0,0,1,0,0,1,2,1
1020,신용 창조,436,-6,-12,-3,-9,9,-5,-4,-10
1021,신호 발송,183,5,-4,3,3,-7,21,26,-9
1022,신화폐 수량설,0,0,0,0,0,0,1,0,0
1023,신흥공업경제,3,0,0,0,0,0,0,0,0
1024,실망실업자,7,-1,-1,0,0,0,1,0,0
1025,실물자본수익률,0,0,1,0,0,0,0,0,0
1026,실버산업 ,193,-10,0,-12,-12,-10,-8,-5,-8
1027,실업 급여,2867,-86,-70,494,847,645,340,208,21
1028,실업률,7447,-186,-237,-133,255,377,300,58,-62
1029,실업자,4749,47,-181,210,675,341,350,159,51
1030,실질 GDP,2753,31,-112,45,122,6,-3,25,-4
1031,실질 무역 손익,43,-1,-2,1,3,-3,1,-1,14
1032,실효환율지수,12,-1,-1,-1,-1,-1,-1,-1,-1
1033,십분위 분배율,3,0,0,0,0,0,0,0,0
1034,십분위배율,0,0,0,0,0,0,1,0,0
1035,쌍둥이적자,35,-2,-3,-1,-1,0,2,3,-2
1036,아베노믹스,562,-31,-24,-3,15,-11,-27,-24,65
1037,아시아개발은행,669,-3,-28,17,42,-25,1,2,-31
1038,아시아공동통화,0,0,0,0,0,0,0,0,0
1039,아시아인프라투자은행,161,-10,-13,-9,-8,-8,3,-1,-7
1040,아시아-태평양 경제협력 각료회의,0,0,0,0,0,0,0,0,0
1041,아이언플레이션 ,0,0,0,0,0,0,0,0,0
1042,아프리카개발은행,97,20,-5,-5,-8,-8,-2,-1,-5
1043,악대차 효과,1,0,0,0,0,0,0,0,0
1044,악어 입 그래프,6,0,0,0,0,4,2,1,-1
1045,안전통화의 저주,1,0,0,0,0,0,0,0,0
1046,암시장,448,3,-4,2,2,-13,31,-15,2
1047,애그플레이션,4,0,0,1,5,4,0,1,-1
1048,애버취-존슨효과,0,0,0,0,0,0,0,0,0
1049,앳킨슨지수,0,0,0,0,0,0,1,0,0
1050,야성적 충동,41,-1,0,-2,0,0,-3,0,-3
1051,양면시장,27,-2,-2,-2,7,13,1,-1,5
1052,양자투자협정,8,-1,-1,-1,-1,0,0,0,0
1053,양적완화,1173,-34,-38,996,210,25,60,-38,-41
1054,양허성수준,0,0,0,0,0,0,0,0,0
1055,양허협상,11,5,0,-1,-1,-1,-1,-1,-1
1056,에코플레이션,1,0,0,0,0,1,1,0,0
1057,엠파이어스테이트제조업지수,2,0,2,2,2,1,-1,3,-1
1058,엥겔지수,18,3,-2,-2,-1,-1,-1,-1,-1
1059,역관세,64,-3,-5,-5,-1,-1,-2,-2,-4
1060,역내경제감시기구,0,0,0,0,0,0,0,0,0
1061,역선택,114,4,25,22,-7,-7,-4,-2,-2
1062,역진귀납법,0,0,0,0,0,0,0,0,0
1063,역진성,166,-12,-10,-10,-3,-7,-1,-9,-6
1064,연방공개시장위원회,3454,-186,-220,112,-206,-211,-12,-115,-90
1065,연방준비제도,7437,-365,-332,1500,-86,-85,-21,-225,-242
1066,연방준비제도이사회,386,-19,-18,83,-17,9,-18,-5,-8
1067,연평균복합성장률,5,0,6,-1,-1,0,1,0,-1
1068,열등재,6,0,0,0,1,0,2,1,-1
1069,예비적 화폐 수요,0,0,0,0,0,0,2,2,0
1070,예산집합,1,0,0,0,0,0,0,0,0
1071,오바마노믹스,0,0,0,0,0,0,0,0,1
1072,오쿤의 법칙,5,0,1,0,10,-1,2,-1,-1
1073,오퍼레이션 트위스트,8,-1,-1,-1,-1,0,0,1,0
1074,온디맨드 경제,91,-4,-3,-2,1,-3,-4,-1,1
1075,완전 고용,3370,-74,-88,-24,42,118,151,137,-57
1076,완전경쟁시장,38,-1,-1,1,-2,0,0,-1,0
1077,외국환평형기금채권,124,-6,-9,-2,-4,-3,0,-4,-7
1078,외부 시차,173,4,37,84,10,29,5,-6,33
1079,외부효과,121,-5,-4,0,0,-5,2,5,1
1080,외평채,216,-5,-14,-14,-4,-13,0,-9,-8
1081,외화가득률,10,2,-1,-1,-1,-1,0,-1,-1
1082,외환보유액,1002,-16,-44,116,-4,-17,-34,-25,-40
1083,요소가격,57,0,1,-5,0,-1,-5,-1,-2
1084,요소소득,50,-3,-4,1,-1,-4,5,-1,-3
1085,우루과이라운드,173,-2,-13,-8,-10,-11,-8,-2,-7
1086,우리집물가체험하기,0,0,0,0,0,0,0,0,0
1087,우회덤핑,24,-2,-2,2,-1,-2,-2,0,-2
1088,원화절상,12,-1,1,-1,-1,-1,-1,0,-1
1089,원화절하,41,1,1,-2,-1,1,0,0,-3
1090,위코노미,1,2,5,-1,0,-1,-1,1,-1
1091,위탁가공무역,3,0,0,4,0,0,0,0,0
1092,윔블던 효과,16,3,1,0,6,0,-1,-1,-2
1093,유가공시기관,0,0,0,0,0,0,0,0,0
1094,유동성,10777,9,450,2973,2736,1023,1631,1339,662
1095,유동성 함정,128,-1,-4,19,7,32,5,2,8
1096,유럽경화증,0,0,0,0,0,0,0,0,0
1097,유럽재정안정기금,0,0,0,2,3,0,0,0,0
1098,유로 달러,10989,-209,-255,185,-21,-56,55,26,-145
1099,유로존,2355,-87,-113,66,42,17,-11,-95,-115
1100,유치산업보호론,1,0,0,0,0,0,0,0,0
1101,유효수요,137,3,3,6,13,2,14,9,-8
1102,이노베이션,11957,-23,-167,-195,-197,-120,-64,146,-76
1103,이마트 지수,593,-26,-3,-9,-1,-32,-20,-23,-8
1104,이머징마켓,186,-2,-8,-2,0,-10,-7,-8,-4
1105,이부 요금제,5,0,0,0,0,1,0,0,0
1106,이윤율저하의 법칙,0,0,0,0,0,0,0,0,0
1107,이자소득,412,-4,1,-5,4,-4,9,-1,0
1108,이전소득,849,-34,-35,-54,-29,36,-29,-23,82
1109,이종통화,33,0,-1,-2,-1,-1,6,-3,4
1110,이중가격제,7,-1,-1,0,0,0,0,0,0
1111,인구 고령화,10367,72,-267,-471,-321,-333,-179,-276,-286
1112,인구 보너스·인구 오너스,1,0,0,0,0,0,0,0,1
1113,인구절벽,1323,15,-38,-65,-65,-65,-35,-7,-56
1114,인적자본,357,-2,-11,-15,-11,-1,-5,7,3
1115,인프라스트럭처,219,-15,-11,-8,-4,2,-3,3,-4
1116,인플레이션,3606,-68,-166,-164,-86,-40,-29,20,72
1117,일물일가의 법칙,7,0,-1,-1,-1,0,0,1,0
1118,일반균형,20,-1,0,-2,-1,-2,0,1,7
1119,일본화,325,2,-19,-17,-17,-12,-8,3,-18
1120,임계매출분석,0,0,0,0,0,0,0,0,0
1121,임금의 하방 경직성,0,0,0,0,0,0,0,0,1
1122,자동 안정화 장치,195,0,39,-6,2,-4,8,1,-10
1123,자발적 실업,449,-7,-8,32,130,144,15,23,-14
1124,자본 자유화,147,-3,-6,-7,-6,-2,6,0,0
1125,자산 효과,10330,-97,-177,204,19,-93,164,263,-57
1126,자연 실업률,319,-9,2,-9,-2,0,12,-4,-9
1127,자연독점,7,-1,0,-1,1,1,1,2,-1
1128,자유방임주의,50,-2,-2,-2,-2,4,3,0,-1
1129,자유재,38,3,0,3,-1,-4,4,-2,-1
1130,자중손실,5,0,0,0,0,0,0,0,0
1131,작은 정부,16147,-218,38,204,198,63,6,169,160
1132,잠재성장률,2101,48,-92,-147,-138,-123,-85,-104,-77
1133,장바구니 물가,495,84,-24,-22,-19,-27,-11,-17,52
1134,재고순환,87,-4,-5,-4,-6,0,0,-3,-6
1135,재량적 재정정책,9,-1,-1,0,-1,0,0,-1,-1
1136,재정수지,1389,-31,-55,53,104,12,138,-9,58
1137,재정절벽,38,5,-1,3,2,-2,-1,-2,2
1138,잭슨홀 미팅,215,-17,-17,-15,-13,-14,-13,-12,63
1139,저율관세할당,111,-2,-9,-7,-8,-7,-7,-7,-6
1140,전국경제인연합회,3345,-107,-80,-12,34,-57,92,-12,-97
1141,전략,192397,-602,-2500,-2576,-3211,-1649,292,-76,-3644
1142,전자수입인지,9,-1,-1,-1,-1,-1,-1,0,0
1143,절대우위,211,0,-9,-10,-8,-4,-10,-4,-8
1144,절대적 빈곤,175,-2,-4,-5,-7,-2,-2,-9,-2
1145,절약의 역설,6,0,0,0,1,2,-1,0,0
1146,정보경제학,10,1,-1,-1,-1,0,-1,1,-1
1147,정보의 비대칭성,182,-8,-1,-4,-5,-5,-1,8,5
1148,정부실패,354,-5,-13,-6,2,-14,-8,8,6
1149,정책 무력성 정리,6,0,0,0,0,0,0,0,0
1150,정책함정,7,-1,-1,0,0,0,1,2,0
1151,정형거래조건,5,0,0,0,0,0,0,0,0
1152,제2단계 외환자유화,0,0,0,0,0,0,0,0,0
1153,제3세계,471,-6,-15,-17,0,14,5,-13,-17
1154,제로금리,351,-11,-9,552,137,48,209,67,36
1155,제로잉,8,-1,-1,-1,-1,0,0,0,0
1156,제품 차별화,11629,-21,-226,-229,-106,30,1,108,-65
1157,조기경보시스템,245,27,-8,-8,3,23,1,18,12
1158,조세귀착,0,0,0,0,0,0,0,0,2
1159,종합무역법,62,-1,-5,-5,-4,-4,-4,-4,-3
1160,죄수의 딜레마,96,-7,-6,-2,6,-4,-5,-4,-3
1161,주인-대리인 문제,11,-1,0,0,0,-1,1,0,1
1162,주조이익,3,0,0,0,0,0,0,0,0
1163,준칙,2139,-5,-69,59,42,-9,110,97,54
1164,중간재,1625,-44,90,22,-61,11,-67,-40,-75
1165,중계무역,155,-9,-5,-3,9,25,3,7,-10
1166,중상주의,86,-6,-3,-5,-5,-4,-2,-3,-3
1167,중앙은행,10464,-330,-241,1725,82,-160,-106,-294,-394
1168,중진국함정,102,12,-4,-7,-6,-4,-2,1,0
1169,지니계수,263,44,-4,-24,-18,-1,-2,-14,-9
1170,지대추구행위,24,0,-2,-2,0,-2,-2,-1,-1
1171,지배전략,34,1,-2,-1,0,0,-3,-2,-1
1172,지속가능발전,5674,-81,-149,-222,-153,-83,-15,81,-37
1173,지식기반 경제,444,-11,-12,-3,-6,-16,7,9,17
1174,지식기반산업 ,209,4,-11,8,6,-13,1,-7,-6
1175,지역금융안전망,8,-1,-1,1,-1,-1,-1,-1,-1
1176,지역내총생산,609,28,6,-7,-14,-28,-6,6,-25
1177,지적자본,92,-7,-7,0,-5,-4,-4,5,-2
1178,지하경제 ,242,-8,-16,-13,-8,-10,-11,-7,-2
1179,직접 금융 ,21697,15,-129,1181,372,-11,-6,122,-469
1180,직접 투자 ,34165,-539,-777,-379,-511,-458,21,247,-751
1181,직접세,36,-2,1,-2,3,0,3,-1,1
1182,진입장벽,3158,-14,-81,-92,-58,-59,34,70,-36
1183,집적 경제,3507,-23,-116,-91,-7,17,96,71,-51
1184,차별관세,0,0,0,0,0,0,0,0,0
1185,차선의 이론,8,-1,-1,-1,1,-1,-1,-1,-1
1186,차이나리스크,13,1,0,0,-1,-1,-1,-1,0
1187,차이나플레이션,0,0,0,0,0,0,0,0,0
1188,차이메리카,15,1,1,0,-1,1,0,-1,0
1189,창조경제로 가는 길,0,0,0,0,0,0,0,0,0
1190,창조적 파괴,326,1,4,-3,-2,18,41,-12,-12
1191,채무불이행,1103,35,-11,52,118,26,5,-5,-27
1192,처분 가능소득,762,-48,-24,-49,-46,9,19,-35,17
1193,체리피킹,31,3,-3,-2,-2,1,6,3,-1
1194,체제 전환 경제,4963,4,-3,159,215,155,115,24,-109
1195,초과 수요,5043,202,128,-1,43,-14,311,300,31
1196,총계예산주의,0,0,0,0,0,0,0,0,0
1197,총부채상환비율,657,-38,70,-34,-35,-41,73,41,-17
1198,총수요관리,3,1,0,0,1,1,1,0,0
1199,총요소생산성,255,8,-16,-20,-9,-11,-8,-6,-11
1200,총통화,23,-1,12,1,3,8,-1,8,3
1201,최고가격제,15,-1,0,12,-1,-1,0,0,-2
1202,최소시장접근,0,0,0,0,0,0,0,0,0
1203,최소효율규모,0,0,0,0,0,0,0,0,0
1204,최저한세제도,3,0,0,0,0,0,0,1,0
1205,최적 정책의 동태적 비일관성,3,0,0,0,0,0,0,0,0
1206,최종 대부자,17,-1,0,25,24,9,1,1,1
1207,출구전략,990,-20,-30,-31,27,43,-14,-23,-27
1208,취업애로계층,49,-2,-3,0,-4,-4,-3,-2,-3
1209,취업유발계수,147,-6,-1,-5,-9,4,-3,3,-8
1210,취업자,9855,-96,-224,-337,48,503,38,-54,-133
1211,치앙마이 이니셔티브,67,-5,0,6,7,-6,6,-5,-5
1212,카르텔,2297,-76,-87,-40,-50,-90,-103,-47,-64
1213,캐리 트레이드,69,-1,0,1,-4,-5,-2,-5,2
1214,캐즘,13,-1,-1,-1,-1,-1,0,-1,1
1215,컨테이너안전협정,0,0,0,0,0,0,0,0,0
1216,케인즈 경제학,43,1,-4,2,-1,-3,2,1,1
1217,코리나,15,-1,0,5,0,3,1,2,11
1218,콜레보노믹스,0,0,0,0,0,0,0,0,0
1219,콜시장,20,4,2,10,10,-1,-2,-3,1
1220,쿠르노 모형,0,0,0,0,0,0,0,0,0
1221,쿠퍼효과,0,0,0,0,0,0,0,0,0
1222,퀀텀점프,363,43,0,4,-8,18,-1,14,-4
1223,킹스턴체제,2,0,0,0,0,0,0,0,0
1224,타당성재조사,4565,-98,-168,-133,3,281,-17,-156,-171
1225,탄력세율,85,-7,-4,-4,-3,-4,2,2,-2
1226,탈동조화,159,-2,7,-2,2,62,41,17,13
1227,택스마겟돈,0,0,0,0,0,0,0,0,0
1228,터너 리포트,29,-2,1,-1,-1,-2,-1,-1,2
1229,테드 스프레드,1,0,0,2,0,0,0,0,0
1230,테일러준칙,5,2,0,-1,-1,2,-1,0,-1
1231,토빈세,12,-1,20,0,-2,-2,-2,2,-2
1232,토빈의 Q,0,0,0,0,0,0,0,0,0
1233,톱니효과,1,0,0,0,0,0,2,0,0
1234,통합재정수지,638,1,-29,-1,69,-5,24,-10,12
1235,통화량,438,25,4,23,19,19,39,132,10
1236,통화불일치,1,2,0,1,0,0,0,0,0
1237,통화스왑,38,3,1,86,24,-2,1,3,-8
1238,통화승수,29,2,-1,5,2,-1,2,5,-1
1239,통화안정증권,75,2,-6,63,23,1,-6,-6,-9
1240,통화옵션,35,-2,0,4,0,3,5,-3,-3
1241,통화유통속도,26,-1,4,5,3,-1,3,6,-1
1242,통화정책,8039,-202,-255,324,-260,-217,-249,-278,-178
1243,투기적 공격,30,1,-1,0,0,-2,-1,8,0
1244,투자보수율 규제,10,-1,-1,-1,-1,-1,-1,-1,-1
1245,투자자유지역,0,0,0,0,0,0,0,0,0
1246,투자협정,128,-5,-10,-9,-2,-2,11,-2,-2
1247,투자활동지표,1,0,0,0,0,0,0,0,0
1248,트리핀의 딜레마,2,0,0,1,0,0,0,1,1
1249,트릴레마,48,-1,-1,-4,-4,-2,-2,-2,-2
1250,파노폴리,0,0,0,0,0,0,1,0,0
1251,파레토개선,0,0,0,0,0,0,0,0,0
1252,파생통화,0,0,0,0,0,0,0,0,0
1253,팍스 달러리움,0,0,0,0,0,0,0,0,0
1254,팍스시니카,4,0,0,0,0,0,0,0,0
1255,판매가격표시제도,0,0,0,0,0,0,0,0,0
1256,퍼펙트 스톰,387,23,-11,83,1,-23,-19,-14,-21
1257,펀더멘털,2486,11,-37,85,-31,-64,22,-51,-55
1258,평가절하,1977,20,-77,-69,-49,-38,-3,-32,-33
1259,포괄적경제동반자협정,1567,-43,-98,-103,-37,-73,-66,-87,-43
1260,포괄주의,73,6,-2,-5,0,1,-2,17,-5
1261,포워드 가이던스,66,2,-6,3,-4,7,27,4,15
1262,풍선효과,1249,297,539,204,135,181,582,330,47
1263,프로도 경제효과,28,0,-1,-1,2,2,0,2,-1
1264,플랜트 수출,1359,7,-45,-40,-19,-47,-50,-41,-58
1265,플랫폼 비즈니스,9357,-76,-102,-165,-71,109,23,225,53
1266,피구의 보조금,0,0,0,0,0,0,0,0,0
1267,피구효과,0,0,0,0,0,1,0,0,0
1268,피셔 효과,66,0,-3,3,-1,1,-2,-3,4
1269,피시플레이션,0,0,0,0,0,0,0,0,0
1270,피치마켓,54,-3,-4,1,-1,0,-2,-1,-3
1271,필라델피아 반도체지수,137,9,8,3,-7,-6,-2,-11,-8
1272,필립스곡선,34,-3,0,-3,-1,-1,3,-1,5
1273,필수재,182,-2,-4,26,15,8,24,18,6
1274,하방경직성,166,-10,-10,1,0,-11,-8,-2,-6
1275,하우스 푸어,93,4,-3,0,9,-4,-4,3,3
1276,하이퍼인플레이션,63,0,-5,-2,8,0,-2,-1,-2
1277,한계 소비 성향,213,-2,-3,2,-3,3,7,3,7
1278,한계기술대체율,0,0,0,0,0,0,0,0,0
1279,한계대체율,1,0,0,0,0,0,0,0,0
1280,한계비용,75,-1,3,-3,0,5,3,-3,0
1281,한계효용,45,-3,-4,3,2,-2,2,-1,-1
1282,한계효용체감의 법칙,9,-1,-1,3,1,-1,-1,-1,-1
1283,한국개발연구원,4722,-146,-187,-189,-188,122,10,-92,-100
1284,한국외환은행,27,-2,3,0,1,-2,-2,-1,-2
1285,행동경제학,133,0,-2,3,3,-6,1,5,4
1286,행복지수,1409,16,-44,-80,-73,-64,-20,14,-49
1287,헬리콥터벤,0,0,0,0,0,0,0,0,0
1288,현시선호이론,1,0,0,0,0,1,0,0,0
1289,협력적 게임이론,5,0,0,0,0,1,0,0,0
1290,협상가격차,1,0,0,0,0,0,0,1,1
1291,협업,71466,-1560,-1199,-1075,103,22,4,-46,-1073
1292,협의통화,25,-1,1,2,-2,5,5,2,5
1293,협정가격,5,0,0,0,0,0,0,0,0
1294,형식주의,154,-7,6,-6,-8,-5,-8,-8,-8
1295,호텔링 모형,2,0,0,0,0,0,0,0,0
1296,호프만식 계산법,0,0,0,0,1,1,0,0,0
1297,호혜주의,24,-2,-2,-2,-2,-1,0,1,0
1298,화폐,19792,-52,-418,1171,1350,151,-152,-234,-704
1299,화폐발행고,0,0,0,0,0,0,0,0,0
1300,화폐착각 ,4,3,-1,0,0,0,0,0,0
1301,환경 경영,40075,206,-710,-273,-579,-206,133,404,-824
1302,환경세,355,0,-23,-7,34,-1,-18,-3,-11
1303,환덤핑,0,0,0,0,0,0,0,0,0
1304,환리스크,118,-7,-5,-2,5,-5,-5,-1,-4
1305,환위험,153,-2,-7,0,-1,3,8,2,-8
1306,환율,23094,-248,-454,949,-519,-716,-567,-729,-223
1307,환차손익,3,2,0,0,0,0,0,0,0
1308,환태평양경제동반자협정,536,-25,-35,-37,-28,-24,-24,-11,-7
1309,환헤지,431,-21,-1,-12,0,4,-4,18,-16
1310,회계적 이윤,0,0,0,1,0,0,0,0,0
1311,효용 극대화 문제,75,1,-3,-2,-5,-2,-2,2,-1
1312,효용,3112,-89,-80,-43,10,23,81,-34,30
1313,효율 임금,2700,-111,-90,-51,-71,-47,-35,-53,-100
1314,효율적 시장 가설,45,3,0,1,-3,-1,-3,-2,-1
1315,후행지수,8,-1,-1,4,5,3,2,-1,4
1316,3층 연금체계,5,0,0,1,0,1,0,1,0
1317,AEO,811,-47,-33,-48,-28,-36,-35,-20,-43
1318,AML,942,-24,-50,-34,-18,-30,-4,-23,-18
1319,ASEM,175,-3,-4,-11,-6,-10,-5,-7,-9
1320,CFA,254,6,-4,-3,0,-7,-9,2,-11
1321,ePRIVACY 인증,6,1,-1,0,0,0,1,0,0
1322,ETL 마크,9,-1,0,-1,-1,-1,-1,-1,-1
1323,EU 블루카드 제도,0,0,0,0,0,0,0,0,0
1324,FATCA,19,-2,0,-1,-1,-1,-1,-1,1
1325,FEOGA,0,0,0,0,0,0,0,0,0
1326,GCC,464,-12,-7,-11,3,-27,-13,-5,-11
1327,G세대,18,-2,0,0,3,-2,-1,-1,-1
1328,HS코드,122,-8,5,-2,-5,-4,0,-1,-2
1329,IBP,17,0,0,2,-1,-1,0,2,-1
1330,ISF,636,-25,-35,-21,-32,-26,-9,-13,-4
1331,JPO,405,5,1,20,10,8,7,-9,-34
1332,K-FARM,19,-2,-1,-1,-1,-1,2,2,6
1333,KS,37005,-230,166,445,120,-231,-96,166,-288
1334,K-컨슈머리포트,0,0,0,0,0,0,0,0,0
1335,PI보드,0,0,0,0,4,0,0,0,0
1336,PMS,374,-24,-11,14,1,-1,-19,5,-6
1337,PPP,480,7,-12,-18,115,28,-3,41,-20
1338,SEZ,88,-1,-5,-1,-4,3,-4,0,-3
1339,T-Price,0,0,0,0,0,0,0,0,0
1340,u-IT 839전략,0,0,0,0,0,0,0,0,0
1341,USTR,5634,-188,-329,-333,-316,-214,-182,-239,-217
1342,가격인하명령,7,-1,-1,0,0,0,0,1,0
1343,가산세,1043,92,-46,-45,62,-18,-28,50,32
1344,가속상각,272,-19,-13,-19,-19,-14,-17,-15,-12
1345,가압류,1205,-56,-45,-40,-40,-24,21,-27,-6
1346,가용외환보유고,3,0,0,0,0,0,0,0,0
